t_s,sinal_filtrado,janela
12.95,-3.768172938514216e-05,26
12.952,-3.906685563039428e-05,26
12.954,-4.001472414490653e-05,26
12.956,-4.04760384583638e-05,26
12.958,-4.042386793545597e-05,26
12.96,-3.985462848094015e-05,26
12.962,-3.878776354580084e-05,26
12.964,-3.7264178466008e-05,26
12.966,-3.53435340990741e-05,26
12.968,-3.3100556726394394e-05,26
12.97,-3.062058304450911e-05,26
12.972,-2.7994627313779684e-05,26
12.974,-2.5314314223929468e-05,26
12.976,-2.2667042852141582e-05,26
12.978,-2.01317323742819e-05,26
12.98,-1.7775476479883816e-05,26
12.982,-1.5651398506220542e-05,26
