mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.0019761948111394335,4.666597459804212e-06,-0.0019842292111394,-0.0019681604111394,1.6068799999999998e-05,0.0019761948111394335,0.0019842292111394,0.0,-1.2000000000000823,0.004016064257028112,96,0
-0.0018681752071394242,0.000147538954740841,-0.0019698907111394,-0.0013227101111394,0.0006471806000000002,0.0018681752071394242,0.0019698907111394,1.597121186376277,1.8512312662519332,0.012048192771084338,97,0
-0.001521131162539404,0.00031417519691800277,-0.0019928807111394,-0.0008693957111394,0.0011234849999999998,0.001521131162539404,0.0019928807111394,0.35848204819680884,-1.0680215552225665,0.24096385542168675,98,0
-0.0013494652197394003,0.00038643059649485145,-0.0019667689111394,-0.0007258171111394,0.0012409518,0.0013494652197394003,0.0019667689111394,0.038621809089487286,-1.4376104564471122,0.24096385542168675,99,0
-0.001267911752139402,0.00037064912595408464,-0.0019555038111394,-0.0006543545111394,0.0013011492999999998,0.001267911752139402,0.0019555038111394,-0.0691302796912877,-1.3110261707375106,0.23293172690763053,100,0
-0.0011682122775394008,0.0003729984255098843,-0.0017304196111394,-0.0005860379111394,0.0011443817,0.0011682122775394008,0.0017304196111394,0.029476237793586674,-1.4391684273081744,0.24096385542168675,101,0
-0.0011058832173394004,0.00036483007426614945,-0.0016681167111394,-0.0005357140111394,0.0011324027,0.0011058832173394004,0.0016681167111394,0.024969111455627115,-1.4009443713224443,0.24497991967871485,102,0
-0.0010238916329394026,0.0003726666230774423,-0.0015995581111394,-0.0004492716111394,0.0011502865,0.0010238916329394026,0.0015995581111394,-0.01902502495861182,-1.4312625857376766,0.24096385542168675,103,0
-0.0010257218789394007,0.0003744594360746592,-0.0016232136111394,-0.0004840470111394,0.0011391666,0.0010257218789394007,0.0016232136111394,-0.10773043211230535,-1.475859805256717,0.23694779116465864,104,0
-0.0010723320711394017,0.0003851545752856634,-0.0016641479111394,-0.0005015799111394,0.001162568,0.0010723320711394017,0.0016641479111394,-0.0645736290295348,-1.4608486630952533,0.24096385542168675,105,0
-0.0010399353617394022,0.00037518130457512156,-0.0016023048111394,-0.0004865880111394,0.0011157168,0.0010399353617394022,0.0016023048111394,0.012218902111546208,-1.4840970596761625,0.23694779116465864,106,0
-0.0015289790503519869,0.00046574821521304084,-0.0019578270111394,-0.0004668166111394,0.0014910103999999998,0.0015289790503519869,0.0019578270111394,0.8862388076104162,-0.557851934028124,0.020080321285140562,107,0
-0.0019053810498829015,3.0510018732625214e-06,-0.001910633906951,-0.0019001281928148,1.0505714136200108e-05,0.0019053810498829015,0.001910633906951,0.0,-1.1999999999988613,0.004016064257028112,108,0
-0.0016619923105833912,0.00026406551627413354,-0.0019956758111394,-0.0009285526111394,0.0010671232000000002,0.0016619923105833912,0.0019956758111394,0.9538495642175745,-0.1316373550750778,0.1606425702811245,109,0
-0.0013567011649394005,0.0003805749605869231,-0.0019828861111394,-0.0007006249111394,0.0012822611999999999,0.0013567011649394005,0.0019828861111394,0.03723192924332211,-1.3853170107456536,0.24096385542168675,110,0
-0.0011680251873394016,0.0003633501892667189,-0.0017721525111394,-0.0006136985111394,0.0011584540000000002,0.0011680251873394016,0.0017721525111394,-0.10819251996661118,-1.3441943010618898,0.23694779116465864,111,0
